name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,naver_keyword,naver_map_url,naver_store_type,naver_star_point,naver_star_point_qty,naver_blog_review_txt,naver_blog_review_qty
자매우동포차,한식,백반/한정식,한식 일반 음식점업,흑석동,37.50630044,126.9627184,한식백반 한정식한식 일반 음식점업,흑석동%20자매우동포차,https://m.place.naver.com/restaurant/1456325647,포장마차,4.24,73,"즐겁게 시간을 보낼 수있는실내포장마차 안주가 저렴해서 이것저것 먹을 수 있네요
두부김치 닭똥집 굿 단체모임하기도 좋구 안주나 음식모두 최고입니다 굿",2
아츠,기타 간이,피자,피자  햄버거  샌드위치 및 유사 음식점업,흑석동,37.50956618,126.9621416,기타 간이피자피자  햄버거  샌드위치 및 유사 음식점업,흑석동%20아츠,https://m.place.naver.com/restaurant/1451807680,베이커리,4.69,88,지나가다 들렸어요. 미세먼지가 최악이라 테라스자리는 이용못하고 안에서 먹는데 제가 온 시간(오후두시)엔 샐러드가 두종류였구요. 맛있어요. 그리고 커피가 완전 맛있어서 영수증달라고 해서 리뷰써요. 아 이곳은 음악이 좋아요. 스탠다드재즈 오늘 처음 가봤는데 너무 맛있게 잘 먹었습니다! 샐러드 부족할까봐 스콘이랑 블루베리 크림치즈빵도사왔는데 샐러드 다 먹고 배불러서 내일먹으려고 남겨놨네요ㅎㅎ 양이 푸짐했어요~ 담에 또 가겠습니다! 번창하세요! 에그듬뿍 샌드위치 ~~ 진짜 듬뿍이고 맛있어요 ㅎ ,18
불타는소금구이,한식,돼지고기 구이/찜,한식 육류 요리 전문점,상도1동,37.49601662,126.9532029,한식돼지고기 구이 찜한식 육류 요리 전문점,상도1동%20불타는소금구이,https://m.place.naver.com/restaurant/1132840177,육류 고기요리,4.55,203,지나가다가 늘 사람이 많길래 들러본 동내 고깃집입니다. 소금구이가 시그니처라고 해서 주문했는데 아내나 저나 입에 넣는 순간 맛있다를 연발했습니다. 수입산 돼지고기인데도 맛이 아주 좋네요. 수입산이라 당연히 상대적으로 저렴하고요. 소금구이는 목살입니다. 많이 익히면 육즙이 빠져나가서 뻑뻑하니까 맛이 떨어져요. 아내가 처음 먹었던 고기가 제일 맛있다고 한게 그런 연유죠. 이 집의 비결은 간에 있는 것 같아요 고기를 내오기 전에 소금?을 뿌리는데 그게 아주 기가 막힙니다. 조미료가 아닐까 싶기도한… 고기맛이 아주 진하게 올라오네요. 거기에 연탄불에 구워서 특유의 향이 더해지는 것 같기도 하구요. 삼겹살도 맛있었습니다. 곁들임 반찬들은 so so 맛있고 양이 많아요 손님들이 많이 와요 숭실대입구 근처 고기집은 역시 여기 (っ???)っ ♥ jmt ♥,77
가춘,기타 간이,빵/도넛,제과점업,상도1동,37.49692957,126.9535294,기타 간이빵 도넛제과점업,상도1동%20가춘,https://m.place.naver.com/restaurant/1123429741,베이커리,4.57,853,지난번에 찍은사진이랑 같이 올려요 부모님이 여기 잡곡식빵이 제일 맛있다하셔서 매번 심부름 하고 있습니다~ㅎㅎ 소금빵도 크로와상도 다 맛있고요 걍 가춘빵집은 다 맛있어서 갈때마다 끌리는대로 사는데 단한번도 실패가 없어요 사진속에 한입먹은 소세지에 빵이 돌돌말린 바삭짭쪼롬달달한 빵 있는데 오늘은 다 팔려서 못산게 너무 아쉽네요ㅠㅠ흑 너무 맛있어요 단팥빵 맛집들 중에 최고에요 잡곡식빵도 저번에 사서 샌드위치 해먹었는데 넘 맛있어서 또 샀어요 아침에 나온거라 통째로 사서 걍 뜯어먹다가 다 먹을뻔ㅜㅜ 여기빵은 다 맛있네요 맛있어서 일부러 리뷰쓰려고 영수증 받아요ㅎㅎ 치아바타 맛집. 빵이 다 맛있어요~~,87
브라운필빵공장,기타 간이,빵/도넛,제과점업,상도1동,37.50497943,126.9518902,기타 간이빵 도넛제과점업,상도1동%20브라운필빵공장,https://m.place.naver.com/restaurant/1261546084,베이커리,4.4,220,"이 착한 가격표 보이시나요..? 사장님 너무너무 친절하시구, 중앙대생이라면 무조건 10% 할인!! 안그래도 착한 가격 더 착해집니다ㅠㅠㅠㅠ!! 아침에 일찍열고 밤늦게 닫가서 아침에 학교갈때, 집갈때 꼭 들리는 카페입니다__ 배고플때 지나가면 빵냄새 진짜 참을 수 없어요..♡ 빵 종류도 너무너무 다양하고 맛은 진짜 보장해요!! 메뉴가 많아서 갈때마다 다른 빵 먹는데도 항상 너무 맛있어서 행복함 니다__ 저만 알고 싶다는 생각이 들만큼 맛있는 제 최애 빵집ㅠㅠ!!! 저 진짜 초코 처돌이거든요..__ 여기 다른것도 너무 맛나지만 초코 찐맛집이예요 초코 쿠키, 초코듬뿍빵, 브라우니, 케이쿠... 근처에서 제일 싼 테이크아웃 커피~~좋아요 중대후문쪽 가장 저렴한 모닝커피~~우리 딸이 이곳으로 커피집을 바꿨더라고요",8
커피더캠프,비알코올 ,카페,커피 전문점,흑석동,37.50907397,126.963551,비알코올 카페커피 전문점,흑석동%20커피더캠프,https://m.place.naver.com/restaurant/439314919,카페,4.57,293,직원들과 점심먹고나서 차한잔하기 좋았어요~ 교육받으러가면서 들린곳 좋아요 기본제공 건빵 너무맛있어요!,5
롯데리아,기타 간이,버거,피자  햄버거  샌드위치 및 유사 음식점업,흑석동,37.5082984,126.961424,기타 간이버거피자  햄버거  샌드위치 및 유사 음식점업,흑석동%20롯데리아,https://m.place.naver.com/restaurant/19480300,햄버거,4.34,1396,직원분 친절하고 맛도 다 아는 그 맛이에요 모짜베이컨 최애 버거라서 가끔 포장해서 먹어요!!!  좋은데 냉방좀 부탁드려요. 덥네요.,19
가야,한식,백반/한정식,한식 일반 음식점업,상도1동,37.50458188,126.9507534,한식백반 한정식한식 일반 음식점업,상도1동%20가야,https://m.place.naver.com/restaurant/19867500,족발 보쌈,4.3,755,직원분들도 넘 친절하시고 보쌈정식 맛도 좋아요.반찬도 다 맛있고 점심에 간단하게 먹기 최고에요  상도역 주변 족발보쌈 가게중 평균 이상 먹을만한곳 흠이라면 저녁에는 술 겸하는 손님들이 많아 북적북적이는 편 1인보쌈  냉면 등등 가격인상은 상도동에서 제일빨리되는곳같습니다 벌써 11000원이되었네요.. 가격인상은 최대로 하시고 보쌈 진짜 먹을것없습니다 양이 너무 적어요. 오랜만에 냉면먹으러갔는데 작년보다 양을 3분의 1은 줄이신것같네요.. 그건 둘째치고 냉면 면발좀 익혀서 주세요... 가위도 같이 안주시면서 익지도 않은 면발 먹느라 고생했네요. 1만원 이라는 가격이 아까워서 그냥 참고 먹었습니다. 점심때 응대 하시는것도 너무 정신없고 시장판 같아서 다시는 안갈 것 같습니다,133
피터패트,비알코올 ,카페,커피 전문점,상도1동,37.50133904,126.9488309,비알코올 카페커피 전문점,상도1동%20피터패트,https://m.place.naver.com/restaurant/917401992,카페,4.51,924,직원분들도 친절하고  음료도 맛있습니다?? 대로변에 있어서 탁 트이고  해도 잘 들어서 너무 좋아요. 기분전환하기에 딱입니당?? 엑설런트 라떼 5 000원 달달함 바닐라 유자갸또 7 000원 새콤상콤한 맛. 부드러움 여기 완전 제 페이보릿이에여,235
남원맛고을,한식,백반/한정식,한식 일반 음식점업,상도1동,37.50314291,126.9470073,한식백반 한정식한식 일반 음식점업,상도1동%20남원맛고을,https://m.place.naver.com/restaurant/35452152,추어탕,4.17,201,진짜 동네 숨은 맛집이에요! 추어탕도 안비리고 맛있었는데 다음번엔 삼겹살이랑 쭈꾸미볶음도 먹어보고싶네요~!!!  추어탕 비리지않고 걸쭉하게 잘 끓여진 맛있는집입니다 사장님 손맛 반찬도 기가막히게 맛있엉?ㄷ ㅎ,15
토닥토닥,한식,백반/한정식,한식 일반 음식점업,흑석동,37.50780197,126.9644056,한식백반 한정식한식 일반 음식점업,흑석동%20토닥토닥,https://m.place.naver.com/restaurant/1363774964,한식,4.47,56,진짜 동네 주민 아니면 알기 힘든 곳에 위치했는데 그래도 주민분들은 기가 막히게 찾아 오시더라고요. 닭볶음탕은 양념이 맛있었고  두부김치는 필수입니다. 사장님 친절하기도 하셔서 기분 좋게 먹었습니다 : ) 굿 맛나요,2
샤로스톤숭실대점,서양식,경양식,서양식 음식점업,상도1동,37.4951343,126.9553186,서양식경양식서양식 음식점업,상도1동%20샤로스톤숭실대점,https://m.place.naver.com/restaurant/58052182,스테이크 립,4.55,80,진짜 맛있어요   또가고싶다 쥬륵.. 가성비도 미쳤음 제가 키가 살짝 커서 안쪽 의자가 조금 불편했어용 바깥쪽 의자는 편해보이더라구요 담엔 그쪽에 앉을거에요!!! 가성비끝판왕...도대체 남는 장사는 하시는 건지!!! 맛도 좋고요. 끝까지 따뜻하게 지글지글 먹을 수 있는 스테이크 맛집입니다. 진짜 최고!!! 사장님 1인 운영가게라 주문 조리 서빙 다 하시거든요. 그래도 차분차분 잘 나오니까 조금 기다려주는 센스!!!  안심과 살치살... 맛있고 가성비도 좋습니다. ,123
국수마당,한식,국수/칼국수,한식 면 요리 전문점,흑석동,37.50728634,126.9631459,한식국수 칼국수한식 면 요리 전문점,흑석동%20국수마당,https://m.place.naver.com/restaurant/1201324698,국수,4.37,128,진짜 맛있어요! 열무국수 광인이라 항상 이런 열무국수를 찾아 헤맸는데 드디어 만났네요 하 진짜 맛있다… 3트만에 성공했는데 일요일은 안 여시나요 암튼 진짜 맛있음… 오랜만에 방문해도 역시나 맛있고 친절한 곳이에여. 콩국수는 정말 고소하고 담백해요!! 열무국수는 깔끔하고 시원한 맛이 최고에여!!! ㅎㅎㅎ 무조건 재방문할 흑석동 맛집이에요!! 열무국수 맛나요^^,6
아영이네,한식,백반/한정식,한식 일반 음식점업,상도1동,37.49482836,126.9563859,한식백반 한정식한식 일반 음식점업,상도1동%20아영이네,https://m.place.naver.com/restaurant/1550776609,한식,4.26,124,진짜 맛있어요!! 닭고기 요리를 찾아서 좀 돌아다녔는데 닭갈비정식 진짜 맛있네요! 학교 앞 식당이라 종종 왔었던 추억이 있는 곳입니다 번창하셨으면 좋겠네요 결론적으로... 아쉬움이 많이 남는곳입니다. 1. 양 : 같은 3인분을 시켜도 옆 테이블과 양이 다릅니다. 2. 맛 : 콩불(콩나물과 양념맛이 따로 노는 느낌)  계란탕 안주시고  마지막에 밥 다먹고 계란후라이 하나주심(참고 : 6명) 3. 서비스 : 만두전골 3인분  콩불 3인분을 시켜먹었고  최초에 만두전골 육수 리필이안된다고 하셨는데  옆자리에서 요청하자 해주시길래 우리도 해달라고했더니 서빙하는 여자분이 짜증난다는 얼굴표정으로 퉁명스럽게 서비스함 그냥 기분이 나쁘면 이야기하셨으면 좋겠어요 100% 내돈내산인데 다신 가지않을 것 같습니다. 양도 많고 서비스도 주셔서 좋은데 양념이 너무 짜요.. ,16
커피나무,비알코올 ,카페,커피 전문점,상도1동,37.50473507,126.9517692,비알코올 카페커피 전문점,상도1동%20커피나무,https://m.place.naver.com/restaurant/45880012,카페,4.4,224,"커피나무 역시 기대를저버리지않네요.
대용량도 좋구요^^ 사장님 손이 빠르셔서 좋아요. 케이크도 맛있어요신상도점 샌드위치도 맛나고 커피도 맛나고 사장님더 친절하고요",6
써브웨이,기타 간이,버거,피자  햄버거  샌드위치 및 유사 음식점업,흑석동,37.50701941,126.9584105,기타 간이버거피자  햄버거  샌드위치 및 유사 음식점업,흑석동%20써브웨이,https://m.place.naver.com/restaurant/31051728,샌드위치,4.45,778,진짜 야채 양이 너무 적어요. 빵빵한 느낌 없이 홀쭉 합니다. 심지어 이거 야채 빠진거 없이 다 넣은거에요. 야채가 부족해서 안에 든 햄이 너무 짜게 느껴질 정도에요 다른 지점에서는 같은 가격에 더 맛있게 먹을 수 있는데.. 매번 올 때마다 야채 양이 적어서 이제는 이용하지 않을 것 같아요  학교 앞이라 자주 가요! 항상 맛있게 먹고 있습니당 맛있게 잘 먹었습니다 다른 지점에 비해 야채 양이 좀 적긴해요 ㅠㅠ 이벤트도 잘 안하구요.. ,25
알렉스플레이스,기타 간이,피자,피자  햄버거  샌드위치 및 유사 음식점업,상도1동,37.50101026,126.9503623,기타 간이피자피자  햄버거  샌드위치 및 유사 음식점업,상도1동%20알렉스플레이스,https://m.place.naver.com/restaurant/38522538,햄버거,4.53,120,진짜 우리동네 찐맛집~수제버거 최고 양이 많이 작아아졌네요 치즈버거 맛있어요,67
스톤504,서양식,경양식,서양식 음식점업,상도1동,37.49462421,126.9577571,서양식경양식서양식 음식점업,상도1동%20스톤504,https://m.place.naver.com/restaurant/36778913,스테이크 립,4.4,626,진짜 진짜 진짜 맛있어요! 숭실대 근처 유일한 맛집 ..?? 투움바 스파이시 새우 크림이 제 최애랍니닷 ♥ ?? 리뷰이벤트로 하고있는 빙수도 진짜 너무 맛있어요! 사장님 ㅠㅠ 팔아주세요. ???? 혹시 팔고있는거라면 갈 때마다 먹을거예요 ㅎㅅㅎ 메뉴도 좋고 팥빙수도 서비스 주셔서 좋았아요 아쉬운건 처음에 스프 같은게 안나오더라구요 그부분은 아쉽지만 맛있었구요. 메뉴판에 사진이 있으면 더 좋을것 같아요. 스파게티는 이집에서만 먹겠다는 아이와 저도 좋아하는집이라 피자 스파게티는 이집에서만 먹게돼요 오늘은 매운거 못먹는 아이는 브리타치즈를 선택하고 전 매운해산물을 픽. 배고팠던지라 싹싹 먹었네요 오늘도 맛있게 잘 먹었어요 늘 마시는 모히또애플그린에이드는 필수에요~ ,447
우리동네식빵해적단,기타 간이,빵/도넛,제과점업,상도1동,37.50186474,126.950192,기타 간이빵 도넛제과점업,상도1동%20우리동네식빵해적단,https://m.place.naver.com/restaurant/37700739,베이커리,4.57,224,진짜진짜진짜 맛있어요 스콘 진짜 맛있어요! 식빵도 당연 맛있구요!  소금빵 진짜맛있어요 12시반쯤가면 갓 나온 빵을 먹을 수 있어요,16
커피향기,비알코올 ,카페,커피 전문점,상도1동,37.4988063,126.9517842,비알코올 카페커피 전문점,상도1동%20커피향기,https://m.place.naver.com/restaurant/32278124,카페,4.57,159,진한 생강대추차 강추입니다?? 겨울에 대추차 마시러 자주 방문했습니다~ 양도 많고 맛있어요! 가게는 크지 않지만 사장님이 친절하십니다  특히 대추차 너무 맛있어요.,3
진호프,주점,요리 주점,기타 주점업,흑석동,37.50764232,126.9595668,주점요리 주점기타 주점업,흑석동%20진호프,https://m.place.naver.com/restaurant/1913609334,요리주점,4.66,74,진호프 맛집이네요^^ 분위기도 좋아서 데이트하기 좋을듯 안주랑 술이 다 맛있어요 ! 친구든 애인이든 누구랑 가도 성공적인 곳! 너무 안주 맛있고 술도 다양해서 좋아요 ㅎㅎ 내부도 예쁘고 사장님 직원님 모두 친절하셨어요! 혼술하러 가서 안주 3개 털어먹었네요~!!??,27
라본느,서양식,경양식,서양식 음식점업,상도1동,37.5029573,126.9484237,서양식경양식서양식 음식점업,상도1동%20라본느,https://m.place.naver.com/restaurant/1499480329,양식,3.9,23,"6시 전 밝은채광과 테라스의 전경이 마치 유럽에 온듯한 환상적인 분위기였습니다
음식도 맛있고 마지막 와인안주또한 멋진 플레이팅이였어요
자주 방문할거 같네요 목살 스테이크가 소고기 스테이크만큼 맛있어요! 같이 나오는 매쉬드포테이토가 엄청 부드럽고 고소해서 곁들여먹으니까 넘 맛있었어요ㅠㅠ 마르게리따는 재료가 신선해서 맛없없이고 파스타도 새우랑 버섯이 많이 들어있어서 좋았어요! 다음에 방문하면 다른 메뉴도 먹어보고 싶어요~~ 버섯샐러드와 소고기스튜, 파스타가 모두 맛있어요. 더 인상적이었던 것은 남자 사장님의 해박한 와인 지식과 음식 궁합에 맞는 와인 추천입니다. 처음 갔는데 친절하게 해주셔서 편안한 모임을 했어요~ 재방문의사 있어요~",14
삼성해물촌,한식,백반/한정식,한식 일반 음식점업,상도1동,37.50085366,126.9540401,한식백반 한정식한식 일반 음식점업,상도1동%20삼성해물촌,https://m.place.naver.com/restaurant/1392422865,해물 생선요리,4.4,119,집밥 느낌 조아요 굿 굿굿굿,2
엄마손밥집,한식,백반/한정식,한식 일반 음식점업,상도1동,37.49430554,126.9543237,한식백반 한정식한식 일반 음식점업,상도1동%20엄마손밥집,https://m.place.naver.com/restaurant/341798928,백반 가정식,4.44,124,집밥이 그리울 때 갈만한 곳이네요 저희는 해물된장찌개와 고등어구이정식을 주문했습니다. 엄청 맛있다는 느낌은 아니고 그냥 집밥 느낌이에요. 수저가 개별 포장돼있어서 좋았어요. 쌀도 좋은 걸 쓰시는지 윤기가 좌르르 흐르네요 포장은 처음 포장도 정갈하게 해주시네. 단 포장비 별도. 맛있고 무엇보다 반찬이 푸짐해서 배부르게 먹었어요!! 가격대가 쪼꼼 있어서 아쉬운 정도。。!,20
가야성,중식,중국집,중식 음식점업,상도1동,37.49566745,126.9534565,중식중국집중식 음식점업,상도1동%20가야성,https://m.place.naver.com/restaurant/18705540,중식,4.31,375,집이랑 가까워서 가족들이랑 자주 찾는 식당이에요~?? 굴짬뽕에 굴과 해산물이 굉장히 많이 들어 있고 자장면에 양파도 많이 있어서 좋아요~! 쨔사이도 간이 딱 맞고 국물도 깔끔하고 정갈한 맛이에요~ 엄마랑 함께 갔는데 좋아하셔서 다음에도 또 이용하려고요~ 직원분도 친절하시고 좋아요. 앞으로도 오래오래 번창하시길 바랍니다~^^?????? 모임장소로 방문했는데 맛있게 잘먹었습니당! 찹쌀탕수육이 엄청 바삭하고 누린내하나없이 맛있습니다. 겨울 한정메뉴였던 굴짬뽕도 맛있었어요~,39
명동호프치킨,주점,생맥주 전문,생맥주 전문점,흑석동,37.50631972,126.9618359,주점생맥주 전문생맥주 전문점,흑석동%20명동호프치킨,https://m.place.naver.com/restaurant/1561919540,치킨 닭강정,3.8,59,"반반 먹었습니다 다음엔 똥집을 먹어봐야지.. 잘 먹었습니다! 야외가있어서 시원하고 분위기 좋게 먹었어요후라이드 완전 맛나요~
고소하고 담백한게 계속 먹게 되네요~",5
28청춘호프포차,주점,요리 주점,기타 주점업,상도1동,37.49522208,126.9560751,주점요리 주점기타 주점업,상도1동%2028청춘호프포차,https://m.place.naver.com/restaurant/1327078841,맥주 호프,4.78,16,짜계치에 치즈 많이 넣어주세요오 친절합니다  편해요 ,7
안동장,중식,중국집,중식 음식점업,흑석동,37.50827571,126.9608927,중식중국집중식 음식점업,흑석동%20안동장,https://m.place.naver.com/restaurant/18714649,중식,4.23,1257,짜장면이 단짠단짠 느낌이라 제 입맛에 딱 맞는것 같아요. 요리류들도 대체적으로 퀄리티가 괜춘합니다. 유산슬이 자극적이지 않고 딱 간이 괜찮은 것 같습니다. 흑석동 인근에서 단체모임 하거나 손님 모시기 괜찮은 곳이에요 짬뽕이 자극적이지 않아 좋았어요 오래된 곳인데 내부도 깨끗하고 식기가 플라스틱이 아니라 더 좋았습니다 오래된 집이에요. 별미라는 매생이면은 바다내음가득  굴도 듬뿍  새우도 듬뿍..이걸로 안녕~~ 다음엔 쟁반짜장으로..,100
준호네즉석떡볶이본점,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,흑석동,37.50723903,126.958792,기타 간이김밥 만두 분식김밥 및 기타 간이 음식점업,흑석동%20준호네즉석떡볶이,https://m.place.naver.com/restaurant/36606079,종합분식,4.46,402,짜지않고 자극적이지 않아 더 맛있게 먹었어요 볶음밥까지 먹었는데 맛났어요 ㅎㅎ 맛있는데 좀 싱거워요. 양념장 더 달라고 하면 주십니다 떡볶이 구성 좋고 맛있어요~,102
중앙돼지마을,한식,돼지고기 구이/찜,한식 육류 요리 전문점,흑석동,37.50758617,126.9593301,한식돼지고기 구이 찜한식 육류 요리 전문점,흑석동%20중앙돼지마을,https://m.place.naver.com/restaurant/38522253,한식,4.28,110,짱맛있음 밑반찬 계란찜굿 TV 방영된 곳이라 그런가 괜찮았어요~ 맛도 있고 고물가 시대에 가성비도 싸고 좋아서 담에도 가려구요  계란찜굿철판볶음도굿반찬도굿,29
토란주인,비알코올 ,카페,기타 비알코올 음료점업,흑석동,37.507546,126.9598848,비알코올 카페기타 비알코올 음료점업,흑석동%20토란주인,https://m.place.naver.com/restaurant/1529858309,카페 디저트,4.69,46,짱짱!!!!!!!! 선초젤리가 먹고싶었지만 ㅠㅠ 담에 또 먹으러 갈거에요 푸딩젤리듀 맛있어용 :) 찐 현지식 버블티집! 특이한 메뉴가 많아요. 맛있어요!!,8
학교종이땡땡땡,기타 간이,김밥/만두/분식,김밥 및 기타 간이 음식점업,흑석동,37.50759368,126.9591603,기타 간이김밥 만두 분식김밥 및 기타 간이 음식점업,흑석동%20학교종이땡땡땡,https://m.place.naver.com/restaurant/1565352333,종합분식,4.38,91,쫄순 맛나용 중대 맛집???? 쫄순 7 500원 쫄면사리는 괜찮은데 순두부가 너무 잘아서 두부식감이 잘 느껴지지않아 아쉽 김치치즈밥 7 500원,32
